price,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,VIN,drive,type,paint_color,vehicle_age
26900,toyota,tacoma,excellent,4 cylinders,gas,50890.0,clean,automatic,5TFAX5GN1JX111308,rwd,pickup,grey,3.0
16995,honda,civicsedanlx,good,4 cylinders,gas,41179.0,clean,other,2HGFC2F52HH557663,fwd,sedan,black,4.0
3000,infiniti,g35,good,6 cylinders,gas,173000.0,clean,automatic,JNKCV51E66M503828,rwd,sedan,white,15.0
19990,infiniti,fxfx35sportutility,good,6 cylinders,gas,63138.0,clean,other,JN8AS1MU4CM122220,rwd,other,black,9.0
24995,jeep,wrangler,like new,6 cylinders,gas,104790.0,clean,manual,1C4BJWDG7CL132627,4wd,SUV,black,9.0
19995,ford,f150,good,6 cylinders,gas,143098.0,clean,automatic,1FTFW1ET6DKE48481,4wd,pickup,white,8.0
7900,hyundai,sonata,excellent,4 cylinders,gas,0.0,clean,automatic,5NPEB4AC8DH632995,fwd,sedan,custom,8.0
29990,ford,mustanggtcoupe2d,good,8 cylinders,gas,19374.0,clean,automatic,1FA6P8CFXG5215179,rwd,coupe,red,5.0
13950,chevrolet,suburbanltz,good,8 cylinders,gas,212134.0,clean,automatic,1GNSCKE09DR191950,rwd,SUV,white,8.0
41900,ram,cummins2500laramie,like new,6 cylinders,diesel,171000.0,clean,automatic,3C6UR5FL7EG167892,4wd,truck,white,7.0
4900,nissan,titankingcab4x4,fair,8 cylinders,gas,180000.0,rebuilt,automatic,1N6BA06B16N508484,4wd,pickup,grey,15.0
31900,ford,transit,like new,6 cylinders,gas,29497.0,clean,automatic,1FTYR1ZM0KKA42423,rwd,van,white,2.0
42590,ram,1500crewcabbighorn,good,8 cylinders,gas,12450.0,clean,other,1C6SRFFT0LN151177,4wd,pickup,red,1.0
29998,gmc,savanapassenger,good,8 cylinders,gas,34974.0,clean,automatic,1GKS8BF40E1197085,4wd,van,white,7.0
48900,chevrolet,silverado2500hdltz,like new,8 cylinders,diesel,43034.0,rebuilt,automatic,1GC1KWEYXJF108821,4wd,truck,black,3.0
3995,jeep,liberty,excellent,6 cylinders,gas,153501.0,clean,automatic,1J4GL58KX5W688970,4wd,SUV,blue,16.0
3300,chevrolet,equinox,excellent,6 cylinders,gas,179000.0,rebuilt,automatic,2CNDL73F456014351,4wd,SUV,white,16.0
24995,bmw,x1xdrive28iawd,excellent,4 cylinders,gas,44040.0,clean,automatic,WBXHT3C37H5F68753,4wd,SUV,black,4.0
15590,hyundai,genesis46sedan4d,good,8 cylinders,gas,75547.0,clean,other,KMHGC4DF9BU129406,rwd,sedan,silver,10.0
3950,honda,odyssey,excellent,6 cylinders,gas,226087.0,clean,automatic,5FNRL18594B124585,fwd,van,grey,17.0
6450,dodge,avenger,good,4 cylinders,gas,137739.0,clean,automatic,1B3LC56K68N166565,fwd,sedan,black,13.0
12999,infiniti,g37,excellent,6 cylinders,gas,95710.0,clean,automatic,JN1CV6AP6BM303909,rwd,sedan,silver,10.0
7950,buick,regal,good,4 cylinders,gas,124454.0,clean,automatic,W04GN5EC4B1097873,fwd,sedan,grey,10.0
54900,gmc,sierra1500,excellent,8 cylinders,gas,13500.0,rebuilt,automatic,3GTP9EEL1KG232254,4wd,pickup,grey,2.0
7299,volkswagen,routanse,excellent,6 cylinders,gas,146081.0,clean,automatic,2C4RVABG6CR354530,fwd,mini-van,grey,9.0
18998,nissan,roguesport,excellent,4 cylinders,gas,56108.0,clean,automatic,JN1BJ1CR9JW258797,4wd,SUV,black,3.0
10995,chevrolet,spark1lt,like new,4 cylinders,gas,735.0,salvage,automatic,KL8CD6SA4MC713099,fwd,hatchback,grey,0.0
26995,lexus,is300,excellent,6 cylinders,gas,49815.0,clean,automatic,JTHCM1D29G5005583,4wd,sedan,grey,5.0
9995,hyundai,sonata,good,4 cylinders,gas,119106.0,clean,automatic,5NPE24AF7GH282516,fwd,sedan,grey,5.0
29990,ford,superdutyf550drw,good,8 cylinders,diesel,54703.0,clean,manual,1FDAF57P23ED83719,4wd,truck,red,18.0
36590,gmc,sierra1500limiteddouble,good,8 cylinders,gas,14222.0,clean,other,2GTV2LECXK1123316,4wd,pickup,blue,2.0
21995,toyota,tacoma,excellent,6 cylinders,gas,216354.0,clean,automatic,5TFJU4GN0BX001953,rwd,pickup,silver,10.0
8997,ford,mustang,excellent,6 cylinders,gas,175814.0,clean,automatic,1ZVBP8AN2A5101880,rwd,coupe,red,11.0
29990,chevrolet,silverado1500double,good,8 cylinders,gas,26129.0,clean,other,1GCVKREC7EZ196951,4wd,pickup,brown,7.0
10500,ford,f150xl,good,6 cylinders,gas,162500.0,rebuilt,automatic,1FTMF1CM4DKD99851,rwd,truck,white,8.0
8990,chevrolet,equinox,good,4 cylinders,gas,127100.0,clean,automatic,2GNALFEK8D6411627,fwd,wagon,black,8.0
23590,buick,enclavepremiumsport,good,6 cylinders,gas,79136.0,clean,other,5GAKRCKD4FJ155025,fwd,other,white,6.0
7900,ford,ranger,excellent,4 cylinders,gas,126226.0,clean,automatic,1FTYR10D07PA61979,rwd,pickup,white,14.0
10751,toyota,4runner,good,8 cylinders,gas,176004.0,clean,automatic,JTEBT14R258020866,4wd,wagon,custom,16.0
29990,toyota,tacomadoublecabpickup,good,6 cylinders,gas,43182.0,clean,other,3TMLU4EN4CM085701,4wd,pickup,white,9.0
5995,mercury,grandmarquis,excellent,8 cylinders,gas,132493.0,clean,automatic,2MEFM74W83X622307,rwd,sedan,silver,18.0
20995,toyota,tacoma,excellent,4 cylinders,gas,87524.0,clean,automatic,5TFUX4EN9FX039937,4wd,pickup,white,6.0
7450,honda,ridgeline,excellent,6 cylinders,gas,231617.0,clean,automatic,2HJYK16577H543451,4wd,pickup,silver,14.0
10995,mini,cooperhardtop,excellent,4 cylinders,gas,73760.0,clean,other,WMWMF7C50ATX44016,fwd,hatchback,red,11.0
9500,toyota,highlander,good,6 cylinders,gas,185225.0,clean,automatic,5TDYK3EH8CS066052,fwd,SUV,silver,9.0
23388,jeep,wrangler,excellent,6 cylinders,gas,136875.0,clean,automatic,1C4HJWEG3DL705047,4wd,offroad,black,8.0
4975,toyota,corolla,good,4 cylinders,gas,175055.0,clean,automatic,1NXBU4EEXAZ177945,fwd,sedan,red,11.0
14997,ford,e350econoline,excellent,8 cylinders,gas,100174.0,clean,automatic,1FT2S34L38DB44977,rwd,sedan,white,13.0
11500,ford,f250superduty,good,8 cylinders,gas,149042.0,clean,automatic,1FTSX21589EA75992,4wd,pickup,white,12.0
16949,honda,crvexlnavi,like new,4 cylinders,gas,110600.0,clean,automatic,2HKRM3H72FH519089,fwd,SUV,grey,6.0
4000,chevrolet,spark,good,4 cylinders,gas,145543.0,clean,manual,KL8CA6S9XDC623955,fwd,sedan,black,8.0
5650,ford,ranger,excellent,6 cylinders,gas,173845.0,clean,automatic,1FTYR14UX3PB87920,rwd,pickup,blue,18.0
14500,mercedes-benz,e350coupe,like new,6 cylinders,gas,91782.0,clean,automatic,WDDKJ5KB8CF155274,rwd,coupe,silver,9.0
25990,dodge,grandcaravanpassengerse,good,6 cylinders,gas,28.0,clean,other,2C4RDGBG7KR782806,fwd,van,black,2.0
16598,infiniti,q50s,excellent,6 cylinders,gas,58690.0,clean,automatic,JN1EV7AP6GM304354,rwd,sedan,grey,5.0
27990,toyota,tundradoublecabpickup,good,8 cylinders,gas,73160.0,clean,other,5TFUW5F19DX287994,4wd,pickup,black,8.0
12598,honda,fitex,excellent,4 cylinders,gas,61701.0,clean,automatic,JHMGK5H75GX013298,fwd,hatchback,black,5.0
12988,ford,f250,excellent,8 cylinders,gas,181076.0,clean,automatic,1FTBF2A61DEA02192,rwd,truck,white,8.0
35990,dodge,challengerrtcoupe2d,good,8 cylinders,gas,1548.0,clean,other,2C3CDZBT9LH119053,rwd,coupe,black,1.0
4775,chevrolet,cruise,excellent,4 cylinders,gas,108675.0,clean,manual,1G1PD5SHXB7285120,fwd,sedan,grey,10.0
6988,toyota,4runner,good,8 cylinders,gas,236000.0,clean,automatic,JTEBT14R950050588,4wd,SUV,grey,16.0
29990,chevrolet,coloradoextendedcab,good,6 cylinders,gas,17302.0,clean,other,1GCHTCE37G1186784,4wd,pickup,red,5.0
16990,subaru,forester,like new,4 cylinders,gas,81140.0,clean,automatic,JF2SJGUC6FH533162,4wd,SUV,grey,6.0
8945,toyota,camry,excellent,4 cylinders,gas,68781.0,clean,automatic,4T1BE46K48U212362,fwd,sedan,silver,13.0
31995,ford,f150,excellent,6 cylinders,gas,116699.0,clean,automatic,1FTEW1EG8GFC62906,4wd,truck,black,5.0
6400,kia,riolx,good,4 cylinders,gas,68972.0,rebuilt,automatic,KNADM4A36E6390223,fwd,sedan,black,7.0
7595,mercedes-benz,benzslk230,excellent,4 cylinders,gas,94087.0,clean,automatic,WDBKK49F53F278555,fwd,coupe,white,18.0
12998,chevrolet,camaro,excellent,6 cylinders,gas,102385.0,clean,automatic,2G1FA1E3XD9241987,rwd,coupe,grey,8.0
17590,acura,rdxsportutility4d,good,6 cylinders,gas,80556.0,clean,automatic,5J8TB3H30FL002931,fwd,SUV,brown,6.0
15590,acura,tlsedan4d,good,6 cylinders,gas,101606.0,clean,other,19UUA8F78CA015671,fwd,sedan,red,9.0
8500,kia,optimalx,excellent,4 cylinders,gas,90171.0,clean,automatic,5XXGM4A72CG045420,fwd,sedan,black,9.0
5550,dodge,avenger,excellent,4 cylinders,gas,158585.0,clean,automatic,1C3CDZAB0CN192957,fwd,sedan,white,9.0
17995,mazda,cx5,excellent,4 cylinders,gas,53868.0,clean,automatic,JM3KFBCL6H0129064,4wd,SUV,blue,4.0
5995,nissan,sentra,excellent,4 cylinders,gas,95477.0,clean,automatic,3N1AB61E99L616956,fwd,sedan,blue,12.0
42995,toyota,tacomatrdoffroad,excellent,6 cylinders,gas,16410.0,clean,automatic,5TFCZ5AN7KX169064,4wd,truck,white,2.0
25990,gmc,acadiaslt2sportutility,good,6 cylinders,gas,70640.0,clean,other,1GKKNNLS8KZ159484,fwd,SUV,white,2.0
9837,nissan,titan,excellent,8 cylinders,gas,198098.0,clean,automatic,1N6BA07A55N577828,rwd,pickup,green,16.0
18990,ford,mustang,excellent,8 cylinders,gas,84099.0,clean,automatic,1ZVBP8CF4E5239335,rwd,coupe,silver,7.0
9995,gmc,sierra1500,excellent,6 cylinders,gas,89055.0,clean,manual,3GTEK14X16G247948,4wd,truck,blue,15.0
4950,toyota,camry,excellent,4 cylinders,gas,240000.0,clean,automatic,4T1BE46K09U875431,fwd,sedan,white,12.0
16977,toyota,tundra,excellent,8 cylinders,gas,223089.0,clean,automatic,5TFUY5F10BX180663,4wd,pickup,red,10.0
69990,dodge,challenger,like new,8 cylinders,gas,6504.0,clean,automatic,2B3LJ74W98H301280,rwd,convertible,black,13.0
4995,ford,taurus,good,6 cylinders,gas,122000.0,clean,automatic,1FAHP23WX9G113376,fwd,sedan,black,12.0
4900,subaru,forester25ipremium,excellent,4 cylinders,gas,187404.0,clean,automatic,JF2SHADC5CH437282,4wd,SUV,grey,9.0
15980,toyota,tundradoublecab,excellent,8 cylinders,gas,86553.0,clean,automatic,5TBBT44155S471925,4wd,pickup,silver,15.0
13999,honda,accordcoupe,good,4 cylinders,gas,73000.0,clean,manual,1HGCT1A3XEA010461,fwd,coupe,black,7.0
5500,mini,cooperhardtop,good,4 cylinders,gas,136000.0,clean,automatic,WMWRC335X5TJ72336,fwd,hatchback,black,16.0
7000,subaru,outback,fair,4 cylinders,gas,180879.0,clean,automatic,4S4BRBKC8D3221296,4wd,hatchback,white,8.0
17500,bmw,328,excellent,4 cylinders,gas,75208.0,clean,automatic,5N1AR18W06C638891,4wd,sedan,grey,6.0
49500,ram,25004x4,excellent,6 cylinders,diesel,47300.0,clean,automatic,3C6UR5JL7EG114553,4wd,truck,silver,7.0
39590,ram,1500crewcabbighorn,good,6 cylinders,other,19722.0,clean,other,1C6RRFFG5KN727684,4wd,pickup,white,2.0
18995,jeep,renegade,good,4 cylinders,gas,21991.0,rebuilt,automatic,ZACCJBBB6JPH69778,4wd,SUV,red,3.0
12495,hyundai,santafe,excellent,4 cylinders,gas,124906.0,clean,automatic,5XYZU3LB6DG063517,fwd,SUV,blue,8.0
38590,chevrolet,corvettegrandsport,good,8 cylinders,gas,32086.0,clean,automatic,1G1YW3DW4C5101754,rwd,convertible,white,9.0
33590,mercedes-benz,eclasse400,good,6 cylinders,gas,23623.0,clean,other,WDDKK6FF0FF307424,rwd,convertible,white,6.0
30990,lincoln,continentalselectsedan,good,6 cylinders,gas,25786.0,clean,other,1LN6L9SK1K5600547,fwd,sedan,silver,2.0
33990,jeep,wranglerunlimitedwillys,good,6 cylinders,gas,34636.0,clean,other,1C4BJWDG2JL806552,4wd,other,white,3.0
10995,subaru,outbacklimited,good,6 cylinders,gas,155498.0,clean,automatic,4S4BRDLC5B2435109,4wd,wagon,blue,10.0
9750,toyota,tundra,good,8 cylinders,gas,209380.0,clean,automatic,5TBET34136S504994,rwd,truck,silver,15.0
34590,ford,mustanggtpremium,good,8 cylinders,gas,30970.0,clean,other,1FATP8FF6F5341651,rwd,other,white,6.0
5450,toyota,camryxlev6,good,6 cylinders,gas,170897.0,clean,automatic,4T1BF30K85U105360,fwd,sedan,silver,16.0
5100,toyota,tacomaprerunner,good,6 cylinders,gas,260000.0,clean,automatic,5TESN92N23Z252019,rwd,pickup,white,18.0
23990,chevrolet,expresscargovan,good,8 cylinders,gas,89484.0,clean,automatic,1GCSHAF40D1176984,4wd,van,white,8.0
36590,lexus,ls460sedan4d,good,8 cylinders,gas,43813.0,clean,other,JTHBL5EF7G5140522,rwd,sedan,white,5.0
12991,chevrolet,cruze,good,4 cylinders,gas,103062.0,clean,automatic,3G1BE5SM7HS554401,fwd,sedan,red,4.0
48900,ford,f350superduty,excellent,8 cylinders,gas,54618.0,clean,automatic,1FD8X3F62KED03164,4wd,other,white,2.0
7800,mercedes-benz,sclass,excellent,8 cylinders,gas,78124.0,clean,automatic,WDBNG70J22A239628,rwd,sedan,blue,19.0
2495,buick,centurycustom,good,6 cylinders,gas,101419.0,clean,automatic,2G4WS52J521198021,fwd,sedan,green,19.0
8999,nissan,pathfinder,excellent,6 cylinders,gas,160806.0,clean,automatic,5N1AR2MM4DC617274,4wd,SUV,black,8.0
7999,mercedes-benz,s5004matic,excellent,8 cylinders,gas,162000.0,clean,automatic,WDBNG84JX6A461372,4wd,sedan,black,15.0
16688,honda,fitlx,good,4 cylinders,gas,17181.0,clean,automatic,3HGGK5H40KM741327,fwd,hatchback,black,2.0
36900,chevrolet,tahoe,excellent,8 cylinders,gas,98000.0,clean,automatic,1GNSKBKC1JR159376,4wd,SUV,silver,3.0
10495,audi,a4,like new,4 cylinders,gas,112324.0,clean,automatic,WAUBFAFLXCN019853,4wd,sedan,grey,9.0
26788,ford,transit,good,6 cylinders,gas,29137.0,clean,automatic,1FTYR1ZM7JKB18136,rwd,van,white,3.0
51995,ford,f150lariat,excellent,6 cylinders,gas,19920.0,clean,automatic,1FTEW1CP4JKD22598,rwd,truck,white,3.0
48995,audi,q7sepremiumplus,excellent,6 cylinders,gas,19449.0,clean,automatic,WA1LAAF74KD044108,4wd,SUV,grey,2.0
8900,ford,escape,excellent,6 cylinders,gas,87959.0,clean,automatic,1FMCU9EG9BKC47015,4wd,SUV,custom,10.0
29990,ram,1500quadcabtradesman,good,6 cylinders,other,31622.0,clean,other,1C6RR7FG7HS699550,4wd,pickup,white,4.0
6995,kia,optimiasxpremium,excellent,4 cylinders,gas,159850.0,clean,automatic,5XXGR4A69DG134976,fwd,sedan,blue,8.0
14995,ram,cargovantradesman,like new,6 cylinders,gas,65812.0,clean,automatic,2C4RRGAGXER130740,fwd,van,white,7.0
19998,toyota,siennale,excellent,6 cylinders,gas,59631.0,clean,automatic,5TDZZ3DC6HS868984,fwd,mini-van,red,4.0
28950,chevrolet,silverado2500hd,excellent,8 cylinders,diesel,153871.0,clean,automatic,1GC2KUE86FZ531605,4wd,truck,white,6.0
23388,jeep,wrangler,excellent,6 cylinders,gas,136875.0,clean,automatic,1C4HJWEG3DL705047,4wd,offroad,black,8.0
8495,lexus,rx350,good,6 cylinders,gas,109679.0,clean,automatic,2T2HK31U79C134728,4wd,SUV,silver,12.0
5595,buick,lacrosse,excellent,6 cylinders,gas,159420.0,clean,automatic,2G4WD582781309719,fwd,sedan,red,13.0
6900,honda,accord,like new,4 cylinders,gas,92000.0,clean,automatic,1HGCM56415L000251,fwd,sedan,white,16.0
69000,ford,f250,like new,8 cylinders,gas,5400.0,clean,automatic,1FT7W2BN3MEC04978,4wd,pickup,blue,0.0
6500,lincoln,mkz,excellent,6 cylinders,gas,99000.0,rebuilt,automatic,3LNHL2GCXCR807941,fwd,sedan,blue,9.0
39990,ford,f150supercrewcablariat,good,6 cylinders,gas,32143.0,clean,other,1FTEW1EP7JKE28556,4wd,pickup,blue,3.0
7495,nissan,roguesawd,excellent,4 cylinders,gas,119580.0,clean,automatic,JN8AS5MV3CW373721,4wd,SUV,silver,9.0
23395,nissan,rogue,excellent,4 cylinders,gas,28760.0,clean,automatic,KNMAT2MV6LP510510,4wd,SUV,black,1.0
29590,ram,1500quadcablaramiepickup,good,6 cylinders,diesel,73040.0,clean,other,1C6RR7JM5ES337306,4wd,pickup,silver,7.0
13996,porsche,boxster,good,6 cylinders,gas,99685.0,clean,other,WP0CA29833U624497,rwd,convertible,black,18.0
11950,chevrolet,suburban,good,8 cylinders,gas,164609.0,clean,automatic,3GNFK16367G290074,4wd,SUV,custom,14.0
15997,lincoln,mkzawd,good,4 cylinders,gas,81546.0,clean,automatic,3LN6L2J97GR609263,4wd,sedan,grey,5.0
8450,toyota,matrix,good,4 cylinders,gas,67421.0,clean,automatic,2T1KU40EX9C140334,fwd,hatchback,white,12.0
6995,toyota,highlander2wd,good,6 cylinders,gas,168044.0,clean,automatic,JTEGF21A120062750,fwd,SUV,blue,19.0
30990,chevrolet,silverado1500double,good,8 cylinders,gas,61454.0,clean,other,1GCVKSEC7EZ367530,4wd,pickup,black,7.0
36990,chevrolet,silverado1500lt,excellent,8 cylinders,gas,63455.0,clean,automatic,1GCUKREC1FF204508,4wd,pickup,white,6.0
31990,acura,mdxsportutility4d,good,6 cylinders,gas,44652.0,clean,other,5J8YD3H30KL009629,fwd,other,white,2.0
7498,nissan,versanotes,good,4 cylinders,gas,82260.0,clean,manual,3N1CE2CP0GL406637,fwd,hatchback,white,5.0
12500,nissan,rogue,excellent,4 cylinders,gas,88570.0,clean,automatic,KNMAT2MT7GP693744,fwd,SUV,silver,5.0
20900,ford,f350lariat,excellent,8 cylinders,diesel,145854.0,clean,automatic,1FTWX31R78EA21186,4wd,truck,silver,13.0
5500,honda,civic,excellent,4 cylinders,gas,216375.0,clean,manual,SHHEP33513U405203,rwd,hatchback,black,18.0
28590,acura,rdxtechnologyand,good,6 cylinders,gas,22703.0,clean,other,5J8TB3H58JL012150,fwd,other,blue,3.0
22000,ford,transitvan,good,6 cylinders,gas,102571.0,clean,automatic,1FTYE1CM7HKA22571,rwd,van,white,4.0
12995,ford,flex,good,6 cylinders,gas,103000.0,clean,automatic,2FMGK5DC6BBD05896,fwd,wagon,white,10.0
21487,ford,transitvan,good,6 cylinders,gas,84114.0,clean,automatic,1FTYE1ZM2HKB17885,rwd,van,white,4.0
38900,gmc,sierra1500,excellent,8 cylinders,gas,25870.0,clean,automatic,3GTP1VEC9EG539814,rwd,pickup,white,7.0
24990,chevrolet,camaroltcoupe2d,good,6 cylinders,gas,31561.0,clean,other,1G1FB1RS5L0108285,rwd,coupe,red,1.0
15471,chevrolet,camaro2lt,good,6 cylinders,other,60553.0,clean,automatic,2G1FC1EV4A9118080,rwd,coupe,blue,11.0
4295,chevrolet,soniclt,excellent,4 cylinders,gas,150885.0,clean,automatic,1G1JC6SH5C4123929,fwd,sedan,red,9.0
1750,toyota,camry,good,4 cylinders,gas,203000.0,clean,automatic,4T1BG22K11U808829,fwd,sedan,grey,20.0
9400,toyota,camryse,like new,4 cylinders,gas,139704.0,clean,automatic,4T1BF1FK3EU382509,fwd,sedan,grey,7.0
69900,lexus,lx,excellent,8 cylinders,gas,34713.0,clean,automatic,JTJHY7AX4J4263003,4wd,SUV,black,3.0
10500,chevrolet,equinox,excellent,4 cylinders,gas,96437.0,clean,automatic,2GNFLEEK9F6115177,4wd,SUV,black,6.0
55995,ford,f150,excellent,6 cylinders,gas,43881.0,clean,automatic,1FTEW1EG9KFB29743,4wd,truck,white,2.0
41995,ram,1500,excellent,8 cylinders,gas,98584.0,clean,automatic,1C6RR7WT4JS158202,4wd,truck,red,3.0
7200,gmc,sierra1500,excellent,8 cylinders,gas,206067.0,clean,automatic,2GTEK13M481152741,4wd,pickup,black,13.0
29488,ram,1500bighorn,good,6 cylinders,gas,63462.0,clean,automatic,1C6RR7GG4FS518495,4wd,pickup,white,6.0
3695,cadillac,dts,good,8 cylinders,gas,125000.0,clean,automatic,1G6KD57Y46U109765,fwd,sedan,silver,15.0
41990,ford,mustanggtcoupe2d,good,8 cylinders,gas,561.0,clean,other,1FA6P8CFXL5169606,rwd,coupe,white,1.0
12200,subaru,forester25ilimited,excellent,4 cylinders,gas,110447.0,clean,automatic,JF2SJAJC3EH516478,4wd,SUV,black,7.0
32995,ram,dieselcummins3500,like new,6 cylinders,diesel,157967.0,clean,automatic,3C63R3CL3FG518495,4wd,truck,white,6.0
28588,dodge,challengersxt,good,6 cylinders,gas,25978.0,clean,automatic,2C3CDZAG7KH587463,rwd,coupe,red,2.0
11500,acura,tsx,excellent,4 cylinders,gas,101596.0,clean,automatic,JH4CU2F62CC001449,fwd,sedan,silver,9.0
26590,nissan,maximaplatinum20175,good,6 cylinders,gas,12677.0,clean,other,1N4AA6AP6HC427845,fwd,sedan,blue,4.0
14997,ford,e350econoline,excellent,8 cylinders,gas,100174.0,clean,automatic,1FT2S34L38DB44977,rwd,sedan,white,13.0
7995,nissan,versa,good,4 cylinders,gas,47590.0,clean,automatic,3N1CN7AP2HL893809,fwd,sedan,black,4.0
49990,ford,superdutyf550drw,good,10 cylinders,gas,41631.0,clean,automatic,1FDUF5HY1FEA25813,4wd,truck,green,6.0
37590,infiniti,qx80limitedsport,good,8 cylinders,gas,60560.0,clean,automatic,JN8AZ2NE9H9151571,4wd,other,white,4.0
44990,ram,5500,good,6 cylinders,diesel,80733.0,clean,automatic,3C7WRNFL3FG705901,4wd,truck,white,6.0
41995,ford,f3504x4,excellent,8 cylinders,gas,63155.0,clean,automatic,1FT8X3B68HED72394,4wd,pickup,white,4.0
20990,infiniti,q5030tpremiumsedan,good,6 cylinders,gas,79254.0,clean,other,JN1EV7AP0HM737802,rwd,sedan,black,4.0
8750,ford,explorer,excellent,6 cylinders,gas,103600.0,clean,automatic,1FMEU74E78UA89994,4wd,SUV,white,13.0
50995,toyota,tacomatrdpro4x4,excellent,6 cylinders,gas,5264.0,clean,automatic,5TFCZ5AN3KX210130,4wd,pickup,white,2.0
44990,mercedes-benz,slclasssl550,good,8 cylinders,gas,39525.0,clean,automatic,WDDJK7DA4EF024841,rwd,other,white,7.0
21995,chevrolet,silverado2500hd,excellent,8 cylinders,gas,68574.0,clean,automatic,1GCHK24K37E556918,4wd,truck,blue,14.0
10995,kia,optima,excellent,4 cylinders,gas,107000.0,clean,automatic,5XXGT4L34GG039864,fwd,sedan,black,5.0
11995,subaru,outback,excellent,4 cylinders,gas,111185.0,clean,automatic,4S4BRBCC6E3266849,4wd,wagon,blue,7.0
21999,ford,f350,excellent,8 cylinders,gas,116530.0,clean,automatic,1FDBF3A69GEB98078,rwd,pickup,white,5.0
27500,chevrolet,silverado2500hd,excellent,8 cylinders,diesel,127381.0,clean,automatic,1GC4KXB62AF110438,4wd,truck,blue,11.0
17300,hyundai,tucson,excellent,4 cylinders,gas,30371.0,clean,automatic,KM8J3CA42JU823615,4wd,SUV,custom,3.0
37590,chevrolet,corvettegrandsport,good,8 cylinders,gas,42017.0,clean,other,1G1YW2DW4B5109555,rwd,coupe,red,10.0
11995,nissan,altima,excellent,4 cylinders,gas,107986.0,clean,automatic,1N4AL3AP5GC251619,fwd,sedan,white,5.0
16999,bmw,5series535i,good,6 cylinders,gas,110303.0,clean,other,WBAFR7C59BC600448,rwd,sedan,black,10.0
29995,ford,superdutyf250srw,excellent,8 cylinders,gas,145979.0,clean,automatic,1FT7W2B60GEA36830,4wd,truck,black,5.0
28590,chevrolet,camarosscoupe2d,good,8 cylinders,gas,16903.0,clean,other,2G1FT1EW5A9116525,rwd,coupe,yellow,11.0
38590,gmc,sierra1500doublecabslt,good,8 cylinders,gas,20448.0,clean,other,1GTV2NECXJZ225636,4wd,pickup,silver,3.0
4900,chrysler,sebringtouring,excellent,6 cylinders,gas,85000.0,clean,automatic,1C3LC55R28N608484,fwd,convertible,blue,13.0
51990,cadillac,escaladeesvpremium,good,8 cylinders,other,72367.0,clean,automatic,1GYS4JKJ6JR198941,4wd,SUV,black,3.0
46990,mercedes-benz,slclasssl550,good,8 cylinders,other,28834.0,clean,other,WDDJK7DA9EF024737,rwd,convertible,blue,7.0
3495,ram,1500,excellent,8 cylinders,gas,151169.0,clean,automatic,1B7HC13Y01J245538,rwd,truck,brown,20.0
41945,bmw,x3sdrive30isportsactivity,good,4 cylinders,gas,6240.0,clean,automatic,5UXTY3C08M9E27299,rwd,hatchback,black,0.0
11900,toyota,sienna,excellent,6 cylinders,gas,115501.0,clean,automatic,5TDJK3DC1BS018821,4wd,wagon,grey,10.0
8995,mercedes-benz,ml3504matic,like new,6 cylinders,gas,73789.0,clean,automatic,4JGBB86EX8A331688,4wd,SUV,silver,13.0
7595,ford,focusse,excellent,4 cylinders,gas,67061.0,clean,automatic,1FADP3F27FL336796,fwd,sedan,silver,6.0
38590,chevrolet,corvettegrandsport,good,8 cylinders,gas,32086.0,clean,automatic,1G1YW3DW4C5101754,rwd,convertible,white,9.0
17995,jeep,wrangler,good,6 cylinders,gas,136135.0,clean,automatic,1J4GA59119L749576,4wd,SUV,black,12.0
