price,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,VIN,drive,type,paint_color,vehicle_age,estimate_msrp
27990,gmc,sierra2500hdextendedcab,good,8 cylinders,gas,68696.0,clean,other,1GT220CG8CZ231238,4wd,pickup,black,9.0,39600.0
29590,ford,expeditionxltsport,good,6 cylinders,gas,70760.0,clean,other,1FMJU1JT1HEA52352,4wd,SUV,blue,4.0,59125.0
8495,nissan,maxima,good,6 cylinders,gas,80236.0,clean,automatic,1N4AA51E79C811899,fwd,other,grey,12.0,30000.0
25000,toyota,4runnertrailpremium,excellent,6 cylinders,gas,169500.0,clean,automatic,JTEBU5JR8G5299074,4wd,SUV,red,5.0,36000.0
36988,ford,f450,like new,8 cylinders,diesel,137919.0,clean,automatic,1FD0W4GT1EEB66412,rwd,truck,white,7.0,54600.0
6500,honda,odyssey,like new,4 cylinders,gas,162673.0,clean,automatic,5FNRL18033B101094,fwd,van,silver,18.0,30000.0
6990,chevrolet,malibult4drsedanw,excellent,6 cylinders,gas,122000.0,clean,automatic,1G1ZJ57708F226741,fwd,sedan,blue,13.0,23995.0
24590,dodge,chargersxtsedan4d,good,6 cylinders,gas,41699.0,clean,other,2C3CDXBG7KH658180,rwd,sedan,white,2.0,30000.0
29990,toyota,tacomadoublecabpickup,good,6 cylinders,gas,43182.0,clean,other,3TMLU4EN4CM085701,4wd,pickup,white,9.0,30200.0
55590,chevrolet,corvettestingray,good,8 cylinders,gas,6498.0,clean,other,1G1YB2D71K5106794,rwd,coupe,white,2.0,55800.0
31990,ram,1500crewcabexpresspickup,good,8 cylinders,gas,15498.0,clean,other,3C6RR7KT2HG689972,4wd,pickup,silver,4.0,38500.0
29990,chevrolet,coloradoextendedcab,good,6 cylinders,gas,17302.0,clean,other,1GCHTCE37G1186784,4wd,pickup,red,5.0,36700.0
6995,chevrolet,sonic,good,4 cylinders,gas,96000.0,clean,other,1G1JF6SBXE4144748,fwd,hatchback,silver,7.0,19500.0
11950,toyota,highlander,good,6 cylinders,gas,154662.0,clean,automatic,5TDZK3EH3BS027291,fwd,SUV,grey,10.0,36500.0
25590,jeep,grandcherokeelaredosport,good,6 cylinders,other,31315.0,clean,other,1C4RJFAG6HC633079,4wd,SUV,silver,4.0,39645.0
21995,jeep,grandcherokee,good,6 cylinders,gas,64653.0,clean,automatic,1C4RJFCG4FC807466,4wd,SUV,white,6.0,46400.0
7495,jeep,renegadelatitude4x4,good,4 cylinders,gas,55101.0,salvage,automatic,ZACCJBBB3JPJ42808,4wd,SUV,white,3.0,26325.0
12500,toyota,corolla,good,4 cylinders,gas,33591.0,clean,automatic,5YFBURHE8HP655686,fwd,sedan,black,4.0,19800.0
28990,bmw,m3convertible2d,good,8 cylinders,gas,70703.0,clean,other,WBSDX9C57CE785089,rwd,other,silver,9.0,61300.0
17995,chevrolet,silverado2500hd,good,8 cylinders,gas,110062.0,clean,automatic,1GC2KVCG6DZ303908,4wd,truck,white,8.0,37370.0
7738,chevrolet,soniclt,good,4 cylinders,gas,116317.0,clean,automatic,1G1JC5SH3D4167763,fwd,sedan,white,8.0,18500.0
6950,honda,crv,excellent,4 cylinders,gas,164453.0,clean,automatic,5J6RE4H50BL006831,4wd,SUV,black,10.0,27200.0
39000,gmc,sierra2500hd,excellent,8 cylinders,diesel,111442.0,clean,automatic,1GT125E8XEF168601,4wd,truck,black,7.0,61000.0
24590,dodge,challengersxtcoupe2d,good,6 cylinders,gas,31936.0,clean,automatic,2C3CDZAG7HH665569,rwd,coupe,white,4.0,30000.0
38590,lexus,rx350sportutility4d,good,6 cylinders,gas,9210.0,clean,other,2T2ZZMCA9JC095542,fwd,other,black,3.0,44700.0
7996,honda,crv,good,4 cylinders,gas,98805.0,rebuilt,automatic,JHLRE48749C007565,4wd,wagon,blue,12.0,27900.0
29990,chevrolet,coloradoextendedcab,good,6 cylinders,gas,17302.0,clean,other,1GCHTCE37G1186784,4wd,pickup,red,5.0,38500.0
52990,ford,superdutyf550drw,good,8 cylinders,diesel,15886.0,clean,automatic,1FDUF5HT8EEB30478,4wd,truck,white,7.0,65000.0
7999,hyundai,sonata,good,4 cylinders,gas,89381.0,clean,automatic,5NPEB4AC0DH688509,fwd,sedan,blue,8.0,21500.0
46990,chevrolet,corvettestingray,good,8 cylinders,gas,16966.0,clean,other,1G1YA3D74E5119018,rwd,other,white,7.0,51100.0
12995,dodge,grandcaravan,good,6 cylinders,gas,64529.0,clean,automatic,2C4RDGBG2GR347697,fwd,van,black,5.0,28700.0
7995,buick,regalpremium,excellent,6 cylinders,gas,105602.0,clean,automatic,2G4GT5GK0C9155826,fwd,sedan,silver,9.0,30900.0
5900,honda,civicex,excellent,4 cylinders,gas,149000.0,clean,automatic,1HGFA16866L093786,fwd,sedan,white,15.0,19740.0
13999,acura,mdxtechpackage,excellent,6 cylinders,gas,131227.0,clean,automatic,2HNYD2H35CH543937,4wd,SUV,black,9.0,48500.0
32990,buick,enclaveessencesport,good,6 cylinders,gas,11386.0,clean,other,5GAERBKW6JJ217073,fwd,other,red,3.0,39300.0
25995,mercedes-benz,slclass,good,8 cylinders,gas,59300.0,clean,automatic,WDBSK72F77F133518,rwd,convertible,black,14.0,123000.0
6900,hyundai,sonata,excellent,4 cylinders,gas,127153.0,clean,automatic,5NPEC4AC1BH190992,fwd,sedan,black,10.0,22600.0
38590,cadillac,xt5premiumluxury,good,6 cylinders,gas,20138.0,clean,other,1GYKNCRS8LZ186655,fwd,other,black,1.0,51000.0
18995,chevrolet,traverse,excellent,6 cylinders,gas,59921.0,clean,automatic,1GNKRFKD3HJ322016,fwd,SUV,silver,4.0,28600.0
16500,bmw,645ciconvertible,excellent,8 cylinders,gas,55000.0,clean,automatic,WBAEK734X5B326386,rwd,convertible,black,16.0,75000.0
8900,honda,odyssey,excellent,6 cylinders,gas,0.0,clean,automatic,5FNRL38618B095416,fwd,van,black,13.0,32400.0
28995,mercedes-benz,glclass,excellent,8 cylinders,gas,118492.0,clean,automatic,4JGDF7DE3FA464817,4wd,SUV,white,6.0,91800.0
32990,ford,mustanggtcoupe2d,good,8 cylinders,gas,27726.0,clean,other,1FA6P8CF8J5184067,rwd,coupe,red,3.0,42800.0
33990,chevrolet,corvettegrandsport,good,8 cylinders,gas,70976.0,clean,other,1G1YW3DW5B5111532,rwd,other,yellow,10.0,62200.0
26900,toyota,tundrasr5,excellent,8 cylinders,gas,156650.0,clean,automatic,5TFDY5F15EX324759,rwd,pickup,black,7.0,39600.0
11900,honda,accordsedanlx,excellent,4 cylinders,gas,78000.0,clean,automatic,1HGCR2F32EA141607,fwd,sedan,black,7.0,23290.0
38990,chevrolet,camarozl1coupe2d,good,8 cylinders,gas,27610.0,clean,other,2G1FL1EP8D9800045,rwd,coupe,black,8.0,55800.0
33590,lexus,gs350sedan4d,good,6 cylinders,gas,30814.0,clean,automatic,JTHBZ1BLXJA012999,rwd,sedan,white,3.0,52900.0
9995,ford,thunderbird,good,8 cylinders,gas,109445.0,clean,automatic,1FAHP60A82Y105714,rwd,convertible,red,19.0,38500.0
15950,chevrolet,cruze,good,4 cylinders,gas,44232.0,clean,automatic,1G1BE5SM4J7163825,fwd,sedan,silver,3.0,22500.0
27399,chevrolet,silverado2500hd,good,8 cylinders,gas,159750.0,clean,automatic,1GC1KUEG2GF229198,4wd,truck,white,5.0,42300.0
13988,ford,transitconnectcargoxl,like new,4 cylinders,gas,144431.0,clean,automatic,NM0LS6E70E1161253,fwd,van,white,7.0,22000.0
4495,toyota,camrylev6,excellent,6 cylinders,gas,155431.0,clean,automatic,4T1BK46K57U509583,fwd,sedan,silver,14.0,25000.0
22590,hyundai,genesis38sedan4d,good,6 cylinders,gas,51933.0,clean,automatic,KMHGN4JE9FU037434,rwd,sedan,silver,6.0,40000.0
26900,toyota,tacoma,excellent,4 cylinders,gas,50890.0,clean,automatic,5TFAX5GN1JX111308,rwd,pickup,grey,3.0,33200.0
37590,infiniti,qx80limitedsport,good,8 cylinders,gas,60560.0,clean,automatic,JN8AZ2NE9H9151571,4wd,other,white,4.0,79750.0
10450,chrysler,200,excellent,4 cylinders,gas,86260.0,clean,automatic,1C3CCCAB5GN159104,fwd,sedan,white,5.0,22990.0
12995,honda,accordcrosstour,excellent,6 cylinders,gas,56405.0,clean,automatic,5J6TF2H58BL007989,4wd,wagon,silver,10.0,33500.0
6800,nissan,leaf,good,other,electric,39500.0,clean,other,1N4AZ0CP8FC304337,fwd,hatchback,white,6.0,29900.0
22995,chevrolet,avalanche,excellent,8 cylinders,gas,121458.0,clean,automatic,3GNTKFE71DG255667,4wd,pickup,black,8.0,38550.0
14995,gmc,terrain,like new,4 cylinders,gas,77550.0,clean,automatic,2GKALMEK8G6244174,fwd,SUV,black,5.0,23600.0
39900,ford,f350superduty,excellent,8 cylinders,diesel,74874.0,clean,automatic,1FT8W3DT0FEC49238,4wd,truck,brown,6.0,58000.0
13999,volkswagen,jetta14ts,excellent,4 cylinders,gas,40312.0,clean,automatic,3VW2B7AJ7HM305679,fwd,sedan,grey,4.0,19500.0
26995,chevrolet,silverado1500,excellent,8 cylinders,gas,85341.0,clean,automatic,3GCPKREAXBG369459,4wd,truck,red,10.0,40600.0
39590,ford,mustanggtcoupe2d,good,8 cylinders,gas,728.0,clean,other,1FA6P8CF3L5183234,rwd,coupe,blue,1.0,42500.0
29990,honda,odysseyexminivan4d,good,6 cylinders,gas,19399.0,clean,other,5FNRL6H57KB126605,fwd,van,silver,2.0,34700.0
23498,audi,q3,good,4 cylinders,gas,63444.0,clean,automatic,WA1ECCFS8HR003706,4wd,SUV,white,4.0,35750.0
13995,ford,explorer,good,6 cylinders,gas,134584.0,clean,automatic,1FM5K8D8XDGA22627,4wd,SUV,silver,8.0,36700.0
18500,chevrolet,equinox,good,4 cylinders,gas,8261.0,clean,automatic,2GNAXNEV1L6112701,fwd,SUV,orange,1.0,32700.0
11990,kia,soul,good,4 cylinders,gas,81675.0,clean,automatic,KNDJP3A57J7901127,fwd,wagon,black,3.0,22700.0
13950,honda,fitexhatchback,excellent,4 cylinders,gas,6690.0,rebuilt,automatic,3HGGK5H89KM712850,fwd,hatchback,orange,2.0,21990.0
3995,jeep,liberty,good,6 cylinders,gas,175036.0,clean,automatic,1J4GL48K44W207510,4wd,SUV,custom,17.0,24900.0
38900,toyota,4runner,excellent,6 cylinders,gas,73000.0,clean,automatic,JTEBU5JR4H5429529,4wd,SUV,grey,4.0,40500.0
34590,chevrolet,silverado1500double,good,6 cylinders,gas,29499.0,clean,other,1GCVKREH6GZ228691,4wd,pickup,silver,5.0,40700.0
26990,dodge,chargersxtplussedan4d,good,6 cylinders,gas,29491.0,clean,other,2C3CDXHG4JH135656,rwd,sedan,black,3.0,31895.0
10999,acura,tsx,excellent,4 cylinders,gas,116444.0,clean,automatic,JH4CU2F61AC001536,fwd,sedan,white,11.0,29670.0
6500,toyota,tundra,good,6 cylinders,gas,157000.0,clean,automatic,5TBJN32112S236582,rwd,truck,white,19.0,23980.0
37990,dodge,chargerrtscatpack,good,8 cylinders,gas,25957.0,clean,automatic,2C3CDXGJ5HH595643,rwd,sedan,black,4.0,43200.0
30990,chevrolet,suburban1500ltz,good,8 cylinders,other,87922.0,clean,other,1GNSKKE74ER102173,4wd,other,white,7.0,57885.0
19590,mercedes-benz,eclasse350,good,6 cylinders,gas,60091.0,clean,automatic,WDDHF5KB2EA878338,rwd,sedan,silver,7.0,52900.0
6499,chevrolet,impalalt,good,6 cylinders,gas,121667.0,clean,automatic,2G1WC5EM3B1190354,fwd,SUV,silver,10.0,30900.0
12988,ford,escapeseawd,good,4 cylinders,gas,90240.0,clean,automatic,1FMCU9GD7HUC11954,4wd,SUV,blue,4.0,27600.0
37990,chevrolet,corvettegrandsport,good,8 cylinders,other,56302.0,clean,other,1G1YS3DW5A5103103,rwd,other,red,11.0,63000.0
23500,cadillac,escaladeesvpremium,excellent,8 cylinders,hybrid,109792.0,clean,automatic,1GYS4JEF8BR221628,rwd,SUV,black,10.0,70300.0
9995,jeep,commander,excellent,8 cylinders,gas,143187.0,clean,automatic,1J8HG48N16C127717,4wd,SUV,white,15.0,35320.0
32995,ram,dieselcummins3500,like new,6 cylinders,diesel,157967.0,clean,automatic,3C63R3CL3FG518495,4wd,truck,white,6.0,42000.0
33990,ford,superdutyf550drw,good,8 cylinders,diesel,136250.0,clean,automatic,1FDUF5HT3EEB73528,4wd,truck,white,7.0,70000.0
15500,kia,sorentoawd,excellent,4 cylinders,gas,53459.0,clean,automatic,5XYPG4A38GG125343,fwd,SUV,white,5.0,25500.0
37590,chevrolet,corvettegrandsport,good,8 cylinders,gas,41066.0,clean,automatic,1G1YW2DW7C5106585,rwd,coupe,white,9.0,59000.0
12995,gmc,acadiasltawd,excellent,6 cylinders,gas,104615.0,clean,automatic,1GKKVREDXCJ140117,4wd,SUV,white,9.0,39855.0
35990,ram,1500crewcabbighorn,good,8 cylinders,gas,21885.0,clean,other,1C6RR7LT8JS335046,4wd,pickup,white,3.0,43600.0
26990,nissan,titansinglecabsv,good,8 cylinders,gas,41335.0,clean,other,1N6AA1R84HN570756,4wd,pickup,red,4.0,43000.0
14808,honda,civiclx,like new,4 cylinders,gas,54621.0,clean,automatic,19XFB2F56EE015541,fwd,sedan,grey,7.0,19700.0
7800,honda,pilotexl4wd,excellent,6 cylinders,gas,182000.0,clean,automatic,2HKYF18557H526256,4wd,SUV,black,14.0,34100.0
9995,cadillac,escalade,excellent,8 cylinders,gas,214053.0,clean,automatic,1GYFK63867R333957,4wd,SUV,white,14.0,66500.0
27990,toyota,tacomadoublecabpickup,good,6 cylinders,gas,67245.0,clean,other,5TFLU4EN4CX030112,4wd,pickup,silver,9.0,30000.0
38590,toyota,4runnersr5premiumsport,good,6 cylinders,gas,17460.0,clean,other,JTEBU5JR8J5556046,4wd,other,red,3.0,39990.0
9495,honda,accordexl,excellent,6 cylinders,gas,85000.0,clean,automatic,1HGCS22889A001184,fwd,coupe,white,12.0,30500.0
14950,ford,f150,excellent,8 cylinders,gas,135828.0,clean,automatic,1FTEW1E85AFC65018,4wd,pickup,red,11.0,29485.0
15950,hyundai,santafe,excellent,4 cylinders,gas,82177.0,clean,automatic,5XYZU3LA7DG023759,fwd,SUV,black,8.0,24800.0
22600,rover,sport,excellent,8 cylinders,gas,70409.0,clean,automatic,SALSK2D41DA812346,4wd,SUV,green,8.0,70000.0
38590,lincoln,continentalsedan4d,good,6 cylinders,gas,1772.0,clean,other,1LN6L9UK4L5602632,fwd,sedan,black,1.0,48600.0
12991,cadillac,dts,excellent,8 cylinders,gas,49876.0,clean,automatic,1G6KD5E60BU139938,rwd,sedan,red,10.0,49820.0
27900,jeep,wranglerunlimited,excellent,6 cylinders,gas,93000.0,clean,automatic,1C4BJWDG6GL291774,4wd,wagon,white,5.0,30890.0
8995,bmw,x1,excellent,4 cylinders,gas,118567.0,clean,automatic,WBAVM1C5XFVW57985,rwd,SUV,blue,6.0,33900.0
17498,subaru,outback,good,4 cylinders,gas,107689.0,clean,automatic,4S4BSANC0F3310969,4wd,wagon,green,6.0,33500.0
9999,subaru,forester,good,4 cylinders,gas,116402.0,clean,automatic,JF2SJAEC5EH414464,4wd,SUV,black,7.0,27795.0
5000,ford,fiesta,excellent,4 cylinders,gas,130000.0,clean,automatic,3FADP4BJ1FM191319,fwd,sedan,silver,6.0,18900.0
36990,gmc,sierra2500hddoublecab,good,8 cylinders,gas,23190.0,clean,other,1GT22REG1GZ401351,4wd,pickup,black,5.0,41000.0
13750,chevrolet,montecarlols,like new,6 cylinders,gas,702.0,clean,automatic,2G1WW12E939450935,fwd,coupe,blue,18.0,20500.0
38590,lexus,es350luxurysedan4d,good,6 cylinders,other,11599.0,clean,other,58ABZ1B16KU051206,fwd,sedan,white,2.0,39900.0
2999,honda,crv,excellent,4 cylinders,gas,194957.0,clean,automatic,JHLRE38368C052321,fwd,SUV,blue,13.0,23800.0
38990,chevrolet,silverado2500hd,good,8 cylinders,other,72410.0,clean,other,1GC2KVEG7GZ327653,4wd,pickup,black,5.0,48900.0
25590,acura,rdxsportutility4d,good,6 cylinders,gas,19908.0,clean,other,5J8TB3H31HL022480,fwd,other,silver,4.0,35800.0
10900,toyota,tacoma,excellent,4 cylinders,gas,75313.0,clean,automatic,5TENX22N47Z469544,rwd,pickup,brown,14.0,20600.0
18988,chevrolet,silverado1500,good,8 cylinders,gas,136064.0,clean,automatic,3GCPKSE79DG253197,4wd,truck,white,8.0,38500.0
40990,infiniti,qx80signaturesport,good,8 cylinders,gas,47418.0,clean,automatic,JN8AZ2NE8H9158026,4wd,other,blue,4.0,62400.0
7995,ford,fusionsel,like new,4 cylinders,gas,97327.0,clean,automatic,3FAHP0JA8AR365829,fwd,sedan,red,11.0,23900.0
33990,ram,1500crewcabtradesman,good,8 cylinders,gas,17033.0,clean,other,3C6RR7KT7HG794054,4wd,pickup,blue,4.0,39500.0
34590,chevrolet,silverado1500double,good,6 cylinders,gas,29499.0,clean,other,1GCVKREH6GZ228691,4wd,pickup,silver,5.0,40500.0
22900,jeep,grandcherokee,excellent,6 cylinders,gas,72000.0,clean,automatic,1C4RJFAG2GC365601,4wd,SUV,grey,5.0,35790.0
23990,chevrolet,impalapremiersedan,good,6 cylinders,gas,37318.0,clean,other,1G1105S36LU101395,fwd,sedan,silver,1.0,35995.0
30995,chevrolet,suburban,excellent,8 cylinders,gas,137252.0,clean,automatic,1GNSCJKC2FR242491,rwd,SUV,white,6.0,47500.0
27990,infiniti,qx60puresportutility,good,6 cylinders,gas,31050.0,clean,other,5N1DL0MN4LC509537,fwd,SUV,brown,1.0,44850.0
52590,chevrolet,silverado2500hdcrew,good,8 cylinders,diesel,56823.0,clean,other,1GC1KWEY2JF212011,4wd,pickup,white,3.0,63400.0
6995,dodge,durango,excellent,8 cylinders,gas,191472.0,clean,automatic,1D8HB48P27F501504,4wd,SUV,grey,14.0,32500.0
20590,ford,explorersportsuv4d,good,6 cylinders,other,91667.0,clean,automatic,1FM5K8GT5FGB40247,4wd,SUV,white,6.0,42680.0
31750,ford,f150,excellent,8 cylinders,gas,153234.0,clean,automatic,1FTEW1E53JKF27762,4wd,truck,black,3.0,48500.0
35990,ford,mustanggtpremiumcoupe2d,good,8 cylinders,gas,4899.0,clean,other,1FA6P8CF9F5375018,rwd,coupe,red,6.0,37995.0
30990,chevrolet,suburban1500ltz,good,8 cylinders,other,87922.0,clean,other,1GNSKKE74ER102173,4wd,other,white,7.0,59180.0
43990,acura,mdxtechnologypkgsport,good,6 cylinders,gas,1835.0,clean,other,5J8YD3H52LL013992,fwd,SUV,blue,1.0,45000.0
13990,chevrolet,malibu,good,4 cylinders,gas,128687.0,clean,automatic,1G1ZD5ST7JF187678,fwd,sedan,white,3.0,22720.0
59995,porsche,macansawd,excellent,6 cylinders,gas,23985.0,clean,automatic,WP1AB2A5XJLB30855,4wd,SUV,grey,3.0,60500.0
29990,ford,superdutyf450drw,good,8 cylinders,diesel,137481.0,clean,automatic,1FD0X4HT9BEC31739,4wd,truck,white,10.0,53700.0
12800,chrysler,300,good,6 cylinders,gas,147200.0,clean,automatic,2C3CCAAG9FH920529,rwd,sedan,black,6.0,30500.0
10500,ford,f150,good,8 cylinders,gas,103500.0,clean,automatic,1FTPX14V27FA23664,4wd,pickup,silver,14.0,32900.0
13995,ford,f150,excellent,8 cylinders,gas,144120.0,clean,automatic,1FTEW1E80AFA90399,4wd,truck,black,11.0,32910.0
16950,dodge,charger,excellent,6 cylinders,gas,53864.0,clean,automatic,2C3CDXBGXDH519745,rwd,sedan,white,8.0,27395.0
41590,buick,enclaveavenirsport,good,6 cylinders,gas,29010.0,clean,other,5GAERDKWXLJ231184,fwd,SUV,red,1.0,52500.0
27990,gmc,sierra2500hdextendedcab,good,8 cylinders,gas,68696.0,clean,other,1GT220CG8CZ231238,4wd,pickup,black,9.0,41300.0
26900,toyota,tacoma,excellent,4 cylinders,gas,50890.0,clean,automatic,5TFAX5GN1JX111308,rwd,pickup,grey,3.0,30800.0
33667,cadillac,xt5,excellent,6 cylinders,gas,30511.0,clean,automatic,1GYKNCRS9JZ169313,fwd,SUV,white,3.0,45700.0
31990,ford,superdutyf550drw,good,8 cylinders,diesel,59429.0,clean,automatic,1FDAW57P46ED02529,4wd,truck,red,15.0,52300.0
25995,chevrolet,silverado1500,excellent,8 cylinders,gas,104854.0,clean,automatic,1GCVKSEC2EZ409375,4wd,truck,green,7.0,43500.0
14500,chevrolet,silverado,excellent,8 cylinders,gas,148700.0,clean,automatic,3GCEK13M47G526318,4wd,truck,blue,14.0,33300.0
41995,chevrolet,silverado1500lt,good,8 cylinders,other,42463.0,clean,automatic,1GCRYDED3LZ142619,4wd,pickup,silver,1.0,42500.0
7495,lexus,rx350,good,6 cylinders,gas,158889.0,clean,automatic,2T2HK31U07C029865,4wd,SUV,blue,14.0,39900.0
33990,jeep,wranglerunlimitedsahara,good,6 cylinders,other,34152.0,clean,other,1C4HJWEG5HL696454,4wd,SUV,white,4.0,38500.0
4995,ford,focusse,like new,4 cylinders,gas,75115.0,clean,automatic,1FAHP36301W305133,fwd,wagon,silver,20.0,13500.0
31990,ram,1500crewcabexpresspickup,good,8 cylinders,gas,15498.0,clean,other,3C6RR7KT2HG689972,4wd,pickup,silver,4.0,40000.0
6980,chevrolet,cruze,excellent,4 cylinders,gas,130650.0,clean,automatic,1G1PC5SB9E7293261,fwd,sedan,red,7.0,18800.0
7888,volkswagen,jetta,good,4 cylinders,diesel,126608.0,clean,automatic,3VWLL7AJ1DM231235,fwd,sedan,black,8.0,30700.0
49988,gmc,yukon,like new,6 cylinders,gas,33470.0,clean,automatic,1GKS1BKC7HR281038,fwd,SUV,custom,4.0,57000.0
3500,ford,focus,like new,4 cylinders,gas,100333.0,clean,automatic,1FAFP34N56W121194,fwd,sedan,red,15.0,15770.0
25590,acura,rdxsportutility4d,good,6 cylinders,gas,19908.0,clean,other,5J8TB3H31HL022480,fwd,other,silver,4.0,35900.0
13988,chevrolet,traxltz,good,4 cylinders,gas,76503.0,clean,automatic,3GNCJRSB6GL262865,4wd,SUV,red,5.0,28400.0
5995,toyota,siennale,excellent,6 cylinders,gas,157250.0,clean,automatic,5TDZA23C86S494121,fwd,mini-van,blue,15.0,28500.0
1000,gmc,sierra,excellent,8 cylinders,gas,85155.0,clean,automatic,3GTU2VEC7EG224459,4wd,truck,silver,7.0,40000.0
13900,ford,fusion,excellent,4 cylinders,gas,28273.0,clean,automatic,3FA6P0H71DR315800,fwd,sedan,red,8.0,21770.0
11599,dodge,journey,like new,6 cylinders,gas,75024.0,clean,automatic,3C4PDCBG5DT506656,fwd,SUV,red,8.0,23695.0
29990,toyota,fjcruisersportutility,good,6 cylinders,gas,103360.0,clean,other,JTEBU4BF3CK145026,4wd,other,white,9.0,30000.0
5450,mercury,grandmarquis,good,8 cylinders,gas,167619.0,clean,automatic,2MEFM75V58X636016,rwd,sedan,silver,13.0,35000.0
41990,ford,mustanggtcoupe2d,good,8 cylinders,gas,561.0,clean,other,1FA6P8CFXL5169606,rwd,coupe,white,1.0,43000.0
11999,ford,focus,excellent,4 cylinders,gas,69534.0,clean,automatic,1FADP3F24HL284644,fwd,sedan,grey,4.0,20000.0
12199,lexus,rx350,excellent,6 cylinders,gas,151169.0,clean,automatic,2T2ZK1BA5AC012838,fwd,SUV,blue,11.0,41400.0
28990,jeep,wranglerunlimitedsahara,good,6 cylinders,gas,69856.0,clean,other,1C4BJWEG4GL330960,4wd,SUV,red,5.0,38500.0
37990,chevrolet,camarosscoupe2d,good,8 cylinders,gas,9704.0,clean,other,1G1FF1R79G0140582,rwd,coupe,red,5.0,38500.0
13900,chevrolet,silverado3500hd,good,8 cylinders,gas,181364.0,clean,automatic,1GBHC34K18E210293,rwd,truck,white,13.0,33200.0
9900,ford,expedition,excellent,8 cylinders,gas,139109.0,clean,automatic,1FMJU1K5XAEA29853,rwd,SUV,black,11.0,60595.0
8995,honda,pilot,excellent,6 cylinders,gas,128765.0,clean,automatic,5FNYF18518B016129,4wd,SUV,brown,13.0,35300.0
13497,bmw,535ixdrive,excellent,6 cylinders,gas,113964.0,clean,automatic,WBAFU7C54DDU72387,4wd,sedan,blue,8.0,62700.0
29990,chevrolet,coloradoextendedcab,good,6 cylinders,gas,17302.0,clean,other,1GCHTCE37G1186784,4wd,pickup,red,5.0,36000.0
26000,toyota,tacomadoublecabsr5,excellent,6 cylinders,gas,17704.0,rebuilt,automatic,3TMCZ5AN0JM124973,4wd,pickup,grey,3.0,36400.0
2950,chevrolet,equinox,excellent,6 cylinders,gas,210618.0,clean,automatic,2CNDL63F576069954,fwd,SUV,black,14.0,26300.0
8900,honda,accordlx,good,4 cylinders,gas,134037.0,clean,automatic,1HGCP2F33AA008659,fwd,sedan,grey,11.0,23800.0
13500,chrysler,townandcountry,good,6 cylinders,gas,41000.0,clean,automatic,2A4RR2D1XAR387556,fwd,mini-van,silver,11.0,35300.0
14500,gmc,sierra1500,good,8 cylinders,gas,186168.0,clean,automatic,3GTEK23399G207626,4wd,pickup,grey,12.0,33740.0
14599,ford,mustang,good,6 cylinders,gas,114803.0,clean,automatic,1ZVBP8AM4E5287676,rwd,coupe,grey,7.0,22400.0
23900,dodge,challengersxt,like new,6 cylinders,gas,37937.0,clean,automatic,2C3CDZAG0HH594537,rwd,coupe,grey,4.0,27495.0
41990,lexus,is350fsportsedan4d,good,6 cylinders,gas,8104.0,clean,other,JTHGZ1B23L5035873,rwd,sedan,white,1.0,42300.0
5990,hyundai,veloster,excellent,4 cylinders,gas,156200.0,clean,automatic,KMHTC6AE1EU191649,fwd,hatchback,black,7.0,19500.0
29995,jeep,grandcherokee,excellent,6 cylinders,gas,38831.0,clean,automatic,1C4RJEAGXHC621303,rwd,SUV,green,4.0,30800.0
38590,chevrolet,corvettegrandsport,good,8 cylinders,gas,32086.0,clean,automatic,1G1YW3DW4C5101754,rwd,convertible,white,9.0,66700.0
14900,honda,pilot,like new,6 cylinders,gas,118925.0,clean,automatic,5FNYF4H59DB008050,4wd,SUV,silver,8.0,38900.0
38990,chevrolet,corvettegrandsport,good,8 cylinders,gas,51525.0,clean,other,1G1YW3DW6D5106133,rwd,other,red,8.0,57700.0
8995,honda,civiclx,excellent,4 cylinders,gas,71204.0,clean,automatic,2HGFA16549H518218,fwd,sedan,silver,12.0,18805.0
